sentence,keys,id
môn Toán,['môn Toán'],['003442']
môn Tự nhiên và Xã hội,['môn Tự nhiên và Xã hội'],['003443']
một cặp,['một cặp'],['003444']
một đôi,['một đôi'],['003445']
một mình,['một mình'],['003446']
mơ ngủ,['mơ ngủ'],['003447']
mơ ước,['mơ ước'],['003448']
mở,['mở'],['003449']
mở cửa,['mở cửa'],['003450']
mở đầu,['mở đầu'],['003451']
mở màn,['mở màn'],['003452']
mở rộng,['mở rộng'],['003453']
mớ rau,['mớ rau'],['003454']
mời,['mời'],['003455']
mới,['mới'],['003456']
mới,['mới'],['003457']
mới,['mới'],['003458']
mũ lưỡi trai,['mũ lưỡi trai'],['003459']
mua bán,['mua bán'],['003460']
mua vé,['mua vé'],['003461']
mùa đông,['mùa đông'],['003462']
mùa hè,['mùa hè'],['003463']
mùa hè,['mùa hè'],['003464']
mùa hè,['mùa hè'],['003465']
mùa thu,['mùa thu'],['003466']
mùa xuân,['mùa xuân'],['003467']
mùa xuân,['mùa xuân'],['003468']
mùa xuân,['mùa xuân'],['003469']
múa rối,['múa rối'],['003470']
mũ,['mũ'],['003471']
múa,['múa'],['003472']
mui xe,['mui xe'],['003473']
muộn,['muộn'],['003474']
mưa phùn,['mưa phùn'],['003475']
mứt,['mứt'],['003476']
Nam bán cầu,['Nam bán cầu'],['003477']
Nam Định,['Nam Định'],['003478']
nạn nhân,['nạn nhân'],['003479']
"náo động, náo nhiệt","['náo động, náo nhiệt']",['003480']
náo nức,['náo nức'],['003481']
nạp điện,['nạp điện'],['003482']
nạp điện,['nạp điện'],['003483']
nạp điện,['nạp điện'],['003484']
năm ngoái,['năm ngoái'],['003485']
nằm,['nằm'],['003486']
nắn nót,['nắn nót'],['003487']
năng khiếu,['năng khiếu'],['003488']
năng lực,['năng lực'],['003489']
nấm,['nấm'],['003490']
nẻ,['nẻ'],['003491']
nén,['nén'],['003492']
nét mặt,['nét mặt'],['003493']
nếm,['nếm'],['003494']
nền nhà,['nền nhà'],['003495']
nến,['nến'],['003496']
ngà voi,['ngà voi'],['003497']
ngã ba,['ngã ba'],['003498']
ngày khai trường,['ngày khai trường'],['003499']
ngày Nhà giáo Việt nam,['ngày Nhà giáo Việt nam'],['003500']
ngày tháng,['ngày tháng'],['003501']
ngày tháng,['ngày tháng'],['003502']
ngày tháng,['ngày tháng'],['003503']
ngã,['ngã'],['003504']
ngạc nhiên,['ngạc nhiên'],['003505']
ngày nay,['ngày nay'],['003506']
ngày nay,['ngày nay'],['003507']
ngày Quốc tế Lao động,['ngày Quốc tế Lao động'],['003508']
ngày Quốc tế Lao động,['ngày Quốc tế Lao động'],['003509']
ngày sinh,['ngày sinh'],['003510']
ngày sinh,['ngày sinh'],['003511']
ngày sinh,['ngày sinh'],['003512']
ngày xưa,['ngày xưa'],['003513']
ngăn cản,['ngăn cản'],['003514']
ngăn chặn,['ngăn chặn'],['003515']
ngắn,['ngắn'],['003516']
ngắn nhất,['ngắn nhất'],['003517']
ngắt hoa,['ngắt hoa'],['003518']
ngắt hoa,['ngắt hoa'],['003519']
ngâm hạt,['ngâm hạt'],['003520']
ngân hàng,['ngân hàng'],['003521']
nghe,['nghe'],['003522']
nghé,['nghé'],['003523']
nghé,['nghé'],['003524']
nghé,['nghé'],['003525']
nghẹn ngào,['nghẹn ngào'],['003526']
nghệ sĩ,['nghệ sĩ'],['003527']
nghệ thuật,['nghệ thuật'],['003528']
nghệ thuật,['nghệ thuật'],['003529']
nghệ thuật,['nghệ thuật'],['003530']
nghi ngờ,['nghi ngờ'],['003531']
nghi ngờ,['nghi ngờ'],['003532']
nghi ngờ,['nghi ngờ'],['003533']
nghỉ hè,['nghỉ hè'],['003534']
nghỉ hè,['nghỉ hè'],['003535']
nghỉ hè,['nghỉ hè'],['003536']
nghỉ học,['nghỉ học'],['003537']
nghỉ học,['nghỉ học'],['003538']
nghỉ ngơi,['nghỉ ngơi'],['003539']
nghĩa đen,['nghĩa đen'],['003540']
nghiên cứu,['nghiên cứu'],['003541']
nghĩ,['nghĩ'],['003542']
nghị lực,['nghị lực'],['003543']
nghĩa bóng,['nghĩa bóng'],['003544']
nghĩa trang,['nghĩa trang'],['003545']
nghiêm khắc,['nghiêm khắc'],['003546']
nghiêm khắc,['nghiêm khắc'],['003547']
nghiêm khắc,['nghiêm khắc'],['003548']
nghiêm túc,['nghiêm túc'],['003549']
nghiến răng,['nghiến răng'],['003550']
ngoại hình,['ngoại hình'],['003551']
xâm hại tình dục,['xâm hại tình dục'],['003552']
ngoan ngoãn,['ngoan ngoãn'],['003553']
ngoắc tay,['ngoắc tay'],['003554']
ngoặc đơn,['ngoặc đơn'],['003555']
ngon giấc,['ngon giấc'],['003556']
ngon miệng,['ngon miệng'],['003557']
ngõ,['ngõ'],['003558']
ngón chân,['ngón chân'],['003559']
ngón tay,['ngón tay'],['003560']
ngọn cây,['ngọn cây'],['003561']
ngọn cây,['ngọn cây'],['003562']
ngọn cây,['ngọn cây'],['003563']
ngô,['ngô'],['003564']
ngô,['ngô'],['003565']
ngộ độc,['ngộ độc'],['003566']
ngộ nghĩnh,['ngộ nghĩnh'],['003567']
ngồi,['ngồi'],['003568']
ngồi,['ngồi'],['003569']
ngồi,['ngồi'],['003570']
ngôn ngữ,['ngôn ngữ'],['003571']
ngũ quả,['ngũ quả'],['003572']
nguồn gốc,['nguồn gốc'],['003573']
nguy hiểm,['nguy hiểm'],['003574']
nguy hiểm,['nguy hiểm'],['003575']
nguy hiểm,['nguy hiểm'],['003576']
nguyên nhân,['nguyên nhân'],['003577']
nguyện vọng,['nguyện vọng'],['003578']
ngữ điệu,['ngữ điệu'],['003579']
ngước nhìn,['ngước nhìn'],['003580']
ngược đãi,['ngược đãi'],['003581']
ngược lại,['ngược lại'],['003582']
người bán hàng,['người bán hàng'],['003583']
người gửi,['người gửi'],['003584']
người lái xe (ô tô),['người lái xe (ô tô)'],['003585']
người lái xe (ô tô),['người lái xe (ô tô)'],['003586']
người lái xe (ô tô),['người lái xe (ô tô)'],['003587']
người lạ,['người lạ'],['003588']
người máy,['người máy'],['003589']
người quen,['người quen'],['003590']
người xấu,['người xấu'],['003591']
người xấu,['người xấu'],['003592']
người xấu,['người xấu'],['003593']
người xưa,['người xưa'],['003594']
người xưa,['người xưa'],['003595']
người xưa,['người xưa'],['003596']
người yêu,['người yêu'],['003597']
người yêu,['người yêu'],['003598']
người yêu,['người yêu'],['003599']
ngưỡng mộ,['ngưỡng mộ'],['003600']
nhà bác học,['nhà bác học'],['003601']
nhà cửa,['nhà cửa'],['003602']
nhà sàn,['nhà sàn'],['003603']
nhà tầng,['nhà tầng'],['003604']
nhà thơ,['nhà thơ'],['003605']
nhà thờ,['nhà thờ'],['003606']
nhà trường,['nhà trường'],['003607']
nhà trường,['nhà trường'],['003608']
nhà tù,['nhà tù'],['003609']
nhãn vở,['nhãn vở'],['003610']
nhãn vở,['nhãn vở'],['003611']
nhãn vở,['nhãn vở'],['003612']
nhanh nhẹn,['nhanh nhẹn'],['003613']
nhào lộn,['nhào lộn'],['003614']
nhát gan,['nhát gan'],['003615']
nhảy cao,['nhảy cao'],['003616']
nhảy dù,['nhảy dù'],['003617']
nhảy múa,['nhảy múa'],['003618']
nháy mắt,['nháy mắt'],['003619']
nhạy cảm,['nhạy cảm'],['003620']
nhắc nhở,['nhắc nhở'],['003621']
nhăn mặt,['nhăn mặt'],['003622']
nhặt rau,['nhặt rau'],['003623']
nhân cách hoá,['nhân cách hoá'],['003624']
nhân chứng,['nhân chứng'],['003625']
nhân dân,['nhân dân'],['003626']
nhân hậu,['nhân hậu'],['003627']
nhân hậu,['nhân hậu'],['003628']
nhân hậu,['nhân hậu'],['003629']
nhân vật,['nhân vật'],['003630']
nhận hàng,['nhận hàng'],['003631']
nhận,['nhận'],['003632']
nhận thức,['nhận thức'],['003633']
nhận xét,['nhận xét'],['003634']
nhấp nháy,['nhấp nháy'],['003635']
nhập trường,['nhập trường'],['003636']
nhập trường,['nhập trường'],['003637']
nhập trường,['nhập trường'],['003638']
Nhật (nước Nhật),['Nhật (nước Nhật)'],['003639']
Nhật (nước Nhật),['Nhật (nước Nhật)'],['003640']
nhi đồng,['nhi đồng'],['003641']
nhiệt kế,['nhiệt kế'],['003642']
nhiệt kế,['nhiệt kế'],['003643']
nhiệt kế,['nhiệt kế'],['003644']
nhiều hơn,['nhiều hơn'],['003645']
