sentence,keys,id
đằng sau vận động báo cáo,"['đằng sau', 'vận động', 'báo cáo']","['002640', '001794', '001481']"
xách túi thái độ chia ba,"['xách túi', 'thái độ', 'chia ba']","['001952', '000927', '000566']"
câu đơn chọn lựa cây gỗ,"['câu đơn', 'chọn lựa', 'cây gỗ']","['001983', '002223', '002029']"
bút máy cây thân gỗ Tây Bắc,"['bút máy', 'cây thân gỗ', 'Tây Bắc']","['001871', '002045', '000889']"
an ninh nhân vật sức khỏe,"['an ninh', 'nhân vật', 'sức khỏe']","['001205', '003630', '000801']"
hồ Hoàn Kiếm gửi thư khổ thơ,"['hồ Hoàn Kiếm', 'gửi thư', 'khổ thơ']","['003051', '002936', '003156']"
không có chi thực hiện chim bồ câu,"['không có chi', 'thực hiện', 'chim bồ câu']","['000251', '001218', '002201']"
mỳ ý nồi cơm điện mỗi ngày,"['mỳ ý', 'nồi cơm điện', 'mỗi ngày']","['000187', '000051', '000389']"
bắc nam Đồng Tháp Mười bảng nhân,"['bắc nam', 'Đồng Tháp Mười', 'bảng nhân']","['001507', '002748', '001411']"
ăn vú sữa nghệ sĩ hút nước,"['ăn vú sữa', 'nghệ sĩ', 'hút nước']","['000400', '003527', '003076']"
thực hiện v dầu khí,"['thực hiện', 'v', 'dầu khí']","['001218', '001092', '002550']"
sợi dây sừng chia tay,"['sợi dây', 'sừng', 'chia tay']","['000753', '000803', '002185']"
thiếu niên kém suỵt,"['thiếu niên', 'kém', 'suỵt']","['001081', '003097', '000158']"
bình an vợt cầu lông con cọp,"['bình an', 'vợt cầu lông', 'con cọp']","['001657', '000953', '002332']"
rơm rớm vô ý dẫn chương trình,"['rơm rớm', 'vô ý', 'dẫn chương trình']","['002766', '001874', '002544']"
môn Giáo dục công dân khai mạc sừng trâu,"['môn Giáo dục công dân', 'khai mạc', 'sừng trâu']","['003430', '003116', '000807']"
bít tất chăn nuôi xé rách,"['bít tất', 'chăn nuôi', 'xé rách']","['001673', '002131', '002012']"
dép quai hậu bồ kết lùi bước,"['dép quai hậu', 'bồ kết', 'lùi bước']","['002567', '001715', '003310']"
nấm vi khuẩn chim yến,"['nấm', 'vi khuẩn', 'chim yến']","['003490', '001817', '002208']"
thổi bóng về 5 (về nhà) tâm thần,"['thổi bóng', 'về 5 (về nhà)', 'tâm thần']","['001089', '000366', '000869']"
đàn bầu đau tai buồn thảm,"['đàn bầu', 'đau tai', 'buồn thảm']","['002617', '000783', '000135']"
cối giã bình sữa (em bé) phản xạ,"['cối giã', 'bình sữa (em bé)', 'phản xạ']","['002424', '000974', '000152']"
bỏ qua học trò thụ phấn (hoa),"['bỏ qua', 'học trò', 'thụ phấn (hoa)']","['001685', '003037', '001293']"
liếc nhìn trắng muốt chùm nho,"['liếc nhìn', 'trắng muốt', 'chùm nho']","['000606', '001452', '002269']"
tuân lệnh nhà sàn làm việc,"['tuân lệnh', 'nhà sàn', 'làm việc']","['001624', '003603', '003217']"
cao độ cày kỹ năng,"['cao độ', 'cày', 'kỹ năng']","['001941', '001957', '000213']"
hấp dẫn lãng phí bất hiếu,"['hấp dẫn', 'lãng phí', 'bất hiếu']","['000038', '000690', '001555']"
chấm dứt tôn thờ con gái,"['chấm dứt', 'tôn thờ', 'con gái']","['002140', '001384', '002345']"
biện pháp nhập khẩu hằng đẳng thức,"['biện pháp', 'nhập khẩu', 'hằng đẳng thức']","['001641', '000032', '002967']"
nói chuyện máy bơm cất giấu,"['nói chuyện', 'máy bơm', 'cất giấu']","['000033', '003363', '001973']"
lá thư trả thù thuyền chài,"['lá thư', 'trả thù', 'thuyền chài']","['003210', '002126', '001193']"
răng cưa đường sắt thuỷ điện,"['răng cưa', 'đường sắt', 'thuỷ điện']","['000533', '002794', '001178']"
quyến luyến nghênh nghênh (đầu) ăn vú sữa (bằng thìa),"['quyến luyến', 'nghênh nghênh (đầu)', 'ăn vú sữa (bằng thìa)']","['000373', '000970', '000398']"
Ma Cao giật mình màn,"['Ma Cao', 'giật mình', 'màn']","['000016', '002890', '003341']"
rẽ phải ria mép khâu vá,"['rẽ phải', 'ria mép', 'khâu vá']","['000537', '000638', '003126']"
da trắng Bắc Giang xanh xao,"['da trắng', 'Bắc Giang', 'xanh xao']","['000752', '001501', '001956']"
chia đều tri kỉ môn Khoa học,"['chia đều', 'tri kỉ', 'môn Khoa học']","['002181', '001040', '003432']"
mùa hè đau chân xe máy,"['mùa hè', 'đau chân', 'xe máy']","['003464', '000781', '001992']"
cá kho vận động sườn,"['cá kho', 'vận động', 'sườn']","['001900', '001794', '000810']"
kiến thức đau bụng Quảng Trị,"['kiến thức', 'đau bụng', 'Quảng Trị']","['003194', '000777', '000421']"
đạn Dinh Độc Lập thăm hỏi,"['đạn', 'Dinh Độc Lập', 'thăm hỏi']","['002630', '002587', '000981']"
e quần yếm bế em,"['e', 'quần yếm', 'bế em']","['001038', '000438', '001593']"
Ba chân bốn cẳng mùa hè hàng trăm,"['Ba chân bốn cẳng', 'mùa hè', 'hàng trăm']","['001299', '003465', '002952']"
lung tung không đẹp xuất hiện,"['lung tung', 'không đẹp', 'xuất hiện']","['000048', '000269', '002052']"
trường tiểu học chú tễu đọc sách,"['trường tiểu học', 'chú tễu', 'đọc sách']","['001592', '002244', '002726']"
đồn công an quan điểm đoán,"['đồn công an', 'quan điểm', 'đoán']","['002742', '000396', '002722']"
mây thế hệ Nam Định,"['mây', 'thế hệ', 'Nam Định']","['003396', '001039', '003478']"
bánh giò liên quan cây cổ thụ,"['bánh giò', 'liên quan', 'cây cổ thụ']","['001439', '003266', '002021']"
trục tung phong kiến sợi len,"['trục tung', 'phong kiến', 'sợi len']","['001534', '000231', '000755']"
đại diện ghi nhớ dệt,"['đại diện', 'ghi nhớ', 'dệt']","['002607', '002850', '002572']"
thở dài lau nhà bồ kết,"['thở dài', 'lau nhà', 'bồ kết']","['001113', '003231', '001715']"
Chi-lê (nước Chi-lê) khoác vai lương thực,"['Chi-lê (nước Chi-lê)', 'khoác vai', 'lương thực']","['002176', '003139', '003324']"
gói tuần lễ người Điếc thế giới lễ bế giảng,"['gói', 'tuần lễ người Điếc thế giới', 'lễ bế giảng']","['002926', '000105', '003242']"
tai nạn người nước ngoài giá trị phần trăm,"['tai nạn', 'người nước ngoài', 'giá trị phần trăm']","['000821', '000030', '002865']"
quả hồng xiêm c nhưng,"['quả hồng xiêm', 'c', 'nhưng']","['000347', '001032', '000538']"
bánh cuốn đọc sách tích (số),"['bánh cuốn', 'đọc sách', 'tích (số)']","['001429', '002726', '001247']"
bàn chân bít tất bố,"['bàn chân', 'bít tất', 'bố']","['001337', '001673', '001729']"
Thái Nguyên nắn nót sâu,"['Thái Nguyên', 'nắn nót', 'sâu']","['000929', '003487', '000675']"
kí duyệt thiếu thốn đĩa DVD,"['kí duyệt', 'thiếu thốn', 'đĩa DVD']","['003178', '000460', '002696']"
quyển vở giấy ăn danh từ,"['quyển vở', 'giấy ăn', 'danh từ']","['000490', '002896', '002526']"
khen bao la phát động,"['khen', 'bao la', 'phát động']","['003131', '001457', '000161']"
các bạn (2 người) sữa hộp không cần,"['các bạn (2 người)', 'sữa hộp', 'không cần']","['000283', '000787', '000088']"
bắt buộc trang trí liên quan,"['bắt buộc', 'trang trí', 'liên quan']","['002555', '001418', '003266']"
tiêu cực số thập phân dịch vụ,"['tiêu cực', 'số thập phân', 'dịch vụ']","['001287', '000739', '002578']"
phổi 100 1 000 000 (một triệu),"['phổi', '100', '1 000 000 (một triệu)']","['000270', '001167', '001181']"
tay bánh gối dấu chia,"['tay', 'bánh gối', 'dấu chia']","['000859', '001441', '002553']"
mui xe hàng trăm nghìn bút màu,"['mui xe', 'hàng trăm nghìn', 'bút màu']","['003473', '002953', '001869']"
Nam Định bể bơi sờ,"['Nam Định', 'bể bơi', 'sờ']","['003478', '001589', '000926']"
ầm ĩ đô thị trung ương,"['ầm ĩ', 'đô thị', 'trung ương']","['001280', '002732', '001566']"
toà án ưu tiên róc rách,"['toà án', 'ưu tiên', 'róc rách']","['001362', '001732', '000559']"
làn sóng Italia (nước Italia) người gửi,"['làn sóng', 'Italia (nước Italia)', 'người gửi']","['003219', '003092', '003584']"
hót tròn trịa (mặt) bùn,"['hót', 'tròn trịa (mặt)', 'bùn']","['003047', '001490', '001818']"
mỳ vằn thắn đua đòi hay là (hoặc là),"['mỳ vằn thắn', 'đua đòi', 'hay là (hoặc là)']","['000183', '000973', '000546']"
đường cao con ghẹ lá cây,"['đường cao', 'con ghẹ', 'lá cây']","['002788', '002347', '003209']"
bệnh nhân san hô bồ kết,"['bệnh nhân', 'san hô', 'bồ kết']","['001621', '000617', '001715']"
bậc thang ăn vú sữa (bằng thìa) may mắn,"['bậc thang', 'ăn vú sữa (bằng thìa)', 'may mắn']","['001549', '000398', '000221']"
rẽ phải lý do đàn bướm,"['rẽ phải', 'lý do', 'đàn bướm']","['000537', '000652', '002618']"
dốc vận chuyển đẩy,"['dốc', 'vận chuyển', 'đẩy']","['002595', '001792', '002657']"
đèo quyến luyến bánh đa,"['đèo', 'quyến luyến', 'bánh đa']","['002679', '000373', '001431']"
trả thù hệ thống tâm thần,"['trả thù', 'hệ thống', 'tâm thần']","['002126', '002982', '000869']"
yếm con gấu chào,"['yếm', 'con gấu', 'chào']","['002090', '002346', '002075']"
vũ trụ bọt biển thoăn thoắt,"['vũ trụ', 'bọt biển', 'thoăn thoắt']","['001889', '001711', '000968']"
tổ tiên nguồn gốc ngồi,"['tổ tiên', 'nguồn gốc', 'ngồi']","['001386', '003573', '003569']"
Mặt trời mọc con sói khoác tay,"['Mặt trời mọc', 'con sói', 'khoác tay']","['003412', '002383', '003145']"
các bạn (2 người) con trăn chim yến,"['các bạn (2 người)', 'con trăn', 'chim yến']","['000283', '002394', '002208']"
khổ thơ vui sướng hoa mai,"['khổ thơ', 'vui sướng', 'hoa mai']","['003156', '001905', '001020']"
đầy gương mặt truyền dịch,"['đầy', 'gương mặt', 'truyền dịch']","['002654', '002938', '001576']"
dốt phấn đấu màu trắng,"['dốt', 'phấn đấu', 'màu trắng']","['002596', '000184', '003353']"
ca xé rách ấn tượng,"['ca', 'xé rách', 'ấn tượng']","['001892', '002012', '001296']"
sổ tay người bán hàng dễ chịu,"['sổ tay', 'người bán hàng', 'dễ chịu']","['000720', '003583', '002570']"
q động cơ lục địa,"['q', 'động cơ', 'lục địa']","['001076', '002768', '003308']"
toa xe gian khổ hàng xóm,"['toa xe', 'gian khổ', 'hàng xóm']","['001354', '002874', '002955']"
bức tranh thành lập chỉnh sửa,"['bức tranh', 'thành lập', 'chỉnh sửa']","['001876', '000965', '002209']"
từ đồng âm Châu Đại Dương dừng lại,"['từ đồng âm', 'Châu Đại Dương', 'dừng lại']","['001648', '002156', '000415']"
bẫy chuột (hành động) ngón tay xương rồng,"['bẫy chuột (hành động)', 'ngón tay', 'xương rồng']","['001561', '003560', '002072']"
lau khô thổi bóng cầu (cây cầu),"['lau khô', 'thổi bóng', 'cầu (cây cầu)']","['003230', '001089', '001995']"
nhóm Lâm Đồng đầy tớ,"['nhóm', 'Lâm Đồng', 'đầy tớ']","['000006', '003235', '002656']"
sân vận động rèn luyện quang hợp,"['sân vận động', 'rèn luyện', 'quang hợp']","['000673', '000541', '000403']"
tung tăng 7 chức vụ,"['tung tăng', '7', 'chức vụ']","['001632', '001140', '002301']"
"màu nâu tay phải sinh tố (bơ, dâu,","['màu nâu', 'tay phải', 'sinh tố (bơ, dâu,']","['003348', '000861', '000840']"
khỏi bệnh khô héo cảnh giác,"['khỏi bệnh', 'khô héo', 'cảnh giác']","['003151', '003155', '000570']"
phim tài liệu lầu (tầng) nguội,"['phim tài liệu', 'lầu (tầng)', 'nguội']","['000220', '003237', '000814']"
xử lý thương mại Y-Éc-Xanh,"['xử lý', 'thương mại', 'Y-Éc-Xanh']","['000256', '000671', '002074']"
ân hận thoát hiểm phụ thuộc,"['ân hận', 'thoát hiểm', 'phụ thuộc']","['001294', '001085', '000768']"
lá cây chủ ngữ khổng lồ,"['lá cây', 'chủ ngữ', 'khổng lồ']","['003208', '002239', '003161']"
đóng dấu giao hoán tím tái,"['đóng dấu', 'giao hoán', 'tím tái']","['002730', '002877', '001306']"
Đắk Lắk đánh trống dự trữ,"['Đắk Lắk', 'đánh trống', 'dự trữ']","['002637', '002629', '003327']"
liên lạc cây tre cảng Sài Gòn,"['liên lạc', 'cây tre', 'cảng Sài Gòn']","['003264', '002049', '000702']"
11 phố rụng tóc (đt),"['11', 'phố', 'rụng tóc (đt)']","['001150', '000264', '000576']"
đằng trước chúng tôi (4 người) (đại từ) con ghẹ,"['đằng trước', 'chúng tôi (4 người) (đại từ)', 'con ghẹ']","['002641', '000277', '002347']"
nóc nhà thu thập dây điện,"['nóc nhà', 'thu thập', 'dây điện']","['000031', '001135', '002561']"
liên quan chục nghìn sáng,"['liên quan', 'chục nghìn', 'sáng']","['003266', '002262', '001243']"
câu cá đường Nguyễn Huệ con hoẵng,"['câu cá', 'đường Nguyễn Huệ', 'con hoẵng']","['001975', '002793', '002349']"
lười học ăn uống la bàn,"['lười học', 'ăn uống', 'la bàn']","['003317', '001272', '003206']"
cửa khẩu người xưa chìa khóa,"['cửa khẩu', 'người xưa', 'chìa khóa']","['002501', '003595', '002186']"
héc-ta (ha) nhà tù bập bênh,"['héc-ta (ha)', 'nhà tù', 'bập bênh']","['002971', '003609', '001551']"
bênh vực con vượn võ thuật,"['bênh vực', 'con vượn', 'võ thuật']","['001617', '000954', '001852']"
dân chủ cày hòn đá,"['dân chủ', 'cày', 'hòn đá']","['000253', '001957', '003030']"
phấn trang điểm trà sữa không nghe lời,"['phấn trang điểm', 'trà sữa', 'không nghe lời']","['000186', '000857', '000074']"
tiếng Anh phân số thập phân tính chất bằng nhau,"['tiếng Anh', 'phân số thập phân', 'tính chất bằng nhau']","['001269', '000168', '001332']"
kinh ngạc Bãi biển Vũng Tàu quả hồng xiêm,"['kinh ngạc', 'Bãi biển Vũng Tàu', 'quả hồng xiêm']","['003199', '001319', '000347']"
quanh năm tai nạn giao thông cờ ca rô,"['quanh năm', 'tai nạn giao thông', 'cờ ca rô']","['000552', '001442', '002465']"
đàn kiến đàn bướm nổi dậy,"['đàn kiến', 'đàn bướm', 'nổi dậy']","['002620', '002618', '000055']"
cây tre hình cầu dấu hỏi,"['cây tre', 'hình cầu', 'dấu hỏi']","['002049', '002997', '001114']"
quần bò cấy lúa kéo co,"['quần bò', 'cấy lúa', 'kéo co']","['000431', '002057', '000648']"
tiểu học nhắc nhở dây thừng,"['tiểu học', 'nhắc nhở', 'dây thừng']","['001295', '003621', '002565']"
vùng vẫy (dành cho người) sóng thần ma cà rồng,"['vùng vẫy (dành cho người)', 'sóng thần', 'ma cà rồng']","['001914', '000715', '003332']"
chữa cháy rế bất khuất,"['chữa cháy', 'rế', 'bất khuất']","['002295', '000545', '000534']"
hội thảo yên lòng con chim,"['hội thảo', 'yên lòng', 'con chim']","['003061', '002096', '002322']"
mạch máu hàng xóm cùi chỏ,"['mạch máu', 'hàng xóm', 'cùi chỏ']","['003335', '002955', '002489']"
chỉ nốt ruồi luyện tập,"['chỉ', 'nốt ruồi', 'luyện tập']","['002168', '000070', '003313']"
ghi chú mạnh mẽ tập thể dục,"['ghi chú', 'mạnh mẽ', 'tập thể dục']","['002848', '003344', '000883']"
vợt cầu lông mắc áo kim cương,"['vợt cầu lông', 'mắc áo', 'kim cương']","['000953', '003369', '000704']"
lây bệnh má câu đối,"['lây bệnh', 'má', 'câu đối']","['003238', '003361', '001981']"
loạn thị phiên dịch vĩ đại,"['loạn thị', 'phiên dịch', 'vĩ đại']","['003283', '000206', '001821']"
lựu đạn hú vía ít hơn,"['lựu đạn', 'hú vía', 'ít hơn']","['003330', '000155', '003090']"
đại úy con dâu dấu ngoặc đơn,"['đại úy', 'con dâu', 'dấu ngoặc đơn']","['002614', '002338', '002556']"
UNICEF quét dọn từ trái nghĩa,"['UNICEF', 'quét dọn', 'từ trái nghĩa']","['001708', '000441', '001656']"
lựu đi tuần áo ấm,"['lựu', 'đi tuần', 'áo ấm']","['003329', '000527', '001252']"
cuốn bớt đi tạo thành,"['cuốn', 'bớt đi', 'tạo thành']","['002494', '001795', '002164']"
